id,title,content
86549,August,Drama Murray_Bartlett Daniel_Dugan Adrian_Gonzalez Eldar_RapaportEspañol English august tell story two former lover troy jonathan reunite long ago painful breakup spending several year spain troy return los angeles decides phone jonathan meet coffee seemingly innocent rendezvous turn attempt revive passion past time simple jonathan new beau raul trying make right decision second time around
13973,Choke,Comedy Drama Sam_Rockwell Anjelica_Huston Kelly_Macdonald Clark_GreggEnglish sex addicted con man pay mother hospital bill playing sympathy rescue choking deathFox_Searchlight_Pictures Choke_Film Dune_Entertainment_III 
244786,Whiplash,Drama Miles_Teller J.K._Simmons Melissa_Benoist Damien_ChazelleEnglish direction ruthless instructor talented young drummer begin pursue perfection cost even humanityBold_Films Blumhouse_Productions Right_of_Way_Films 
598,City of God,Drama Crime Alexandre_Rodrigues Leandro_Firmino Phellipe_Haagensen Fernando_MeirellesPortuguês cidade de deus shantytown started 1960s became one rio de janeiros dangerous place beginning 1980s tell story place movie describes life various character seen point view narrator buscap buscap raised violent environment despite feeling odds find life seen eye eye artist accident becomes professional photographer gaining freedomO2_Filmes Videofilmes Wild_Bunch 
11129,Human Traffic,Comedy Drama John_Simm Danny_Dyer Lorraine_Pilkington Justin_KerriganEnglish exists club drug pub party got 48 hour world man gonna blow steam head like screaming kettle gonna talk cod hit stranger night gonna lose plot dance floor free radical inside freaking man tonight jip travolta peter popper going never never land chosen family man going get spaced neil armstrong ever anything could happen tonight know could best night life got 73 quid back burner gonna wax lot man milky bar yeahIrish_Screen Fruit_Salad_Films 
75861,To Write Love on Her Arms,Drama Music Kat_Dennings Chad_Michael_Murray Rupert_Friend Nathan_FrankowskiEnglish story follows 19 year old renee always loved fairy tale idea princess hero happily ever renees life darker tale shes young woman battling addiction depression self injury creative blend artistic fantasy balanced harsh reality movie follows renee courageous journey towards recoveryNoble_Pictures Two_Streets_Entertainment Valencia_Motion_Pictures 
13551,The Dead Girl,Mystery Drama Crime Thriller Brittany_Murphy Toni_Collette Rose_Byrne Karen_MoncrieffEnglish clue young woman death come together life seemingly unrelated people begin intersectPitbull_Pictures Lakeshore_Entertainment Bruin_Grip_Services 
103663,The Hunt,Drama Mads_Mikkelsen Alexandra_Rapaport Thomas_Bo_Larsen Thomas_VinterbergDansk Polski English teacher life lonely life struggling son custody life slowly get better find love receives good news son new luck brutally shattered innocent little lieZentropa_Entertainments Det_Danske_Filminstitut Danmarks_Radio_(DR) 
850,A Christmas Story,Comedy Family Melinda_Dillon Darren_McGavin Peter_Billingsley Bob_ClarkEnglish comic mishap adventure young boy named ralph trying convince parent teacher santa red ryder b b gun really perfect christmas gift 1940sChristmas_Tree_Films Metro-Goldwyn-Mayer 
12586,Bella,"Drama Romance Tammy_Blanchard Angélica_Aragón Ali_Landry Alejandro_MonteverdeEnglish Español international soccer star way sign multimillion dollar contract something happens brings career abrupt end beautiful waitress struggling make new york city discovers something unprepared one irreversible moment life turned upsideOne_Media,_The Metanoia_Films Bella_Productions "
11564,Class of 1984,Action Drama Horror Crime Thriller Perry_King Merrie_Lynn_Ross Tim_Van_Patten Mark_L._LesterEnglish andy new teacher inner city high school like nothing ever seen metal detector front door everything basically run tough kid named peter stegman soon andy stegman become enemy stegman stop nothing protect turf drug dealing businessGuerilla_High_Productions 
301748,The Opposite Sex,Comedy Mena_Suvari Eric_Roberts Kristin_Chenoweth Jonathan_SilvermanEnglish bet bet tell story vince new england successful divorce attorney vince life one big competition losing unacceptable also applies dating life love em leave em approach vince meet jane beautiful successful also extremely driven together enter series entertaining wager winner get decide fate loser bet betMagna_Global_Entertainment Verdi_Productions 
108346,Dreaming of Joseph Lees,Romance Drama Rupert_Graves Samantha_Morton Nicholas_Woodeson Eric_StylesEnglish set rural england 1950s eva samantha morton fantasises handsome worldly cousin joseph lee rupert graf fell love girl however stuck closed community becomes object someone else fantasy harry lee ross harry learns eva planning leave village order live look injured lee devise gruesome scheme order force stay lookFox_Searchlight_Pictures 
8841,The Class,Drama François_Bégaudeau Franck_Keïta Esmeralda_Ouertani Laurent_CantetFrançais teacher novelist franois bgaudeau play version negotiates year racially mixed student tough parisian neighborhoodHaut_et_Court France_2_Cinéma 
805,Rosemary's Baby,Horror Drama Mystery Mia_Farrow John_Cassavetes Ruth_Gordon Roman_PolanskiEnglish young couple move infamous new york apartment building start family thing become frightening rosemary begin suspect unborn baby safe around strange neighborWilliam_Castle_Productions 
11697,The Man Who Shot Liberty Valance,Western John_Wayne James_Stewart Vera_Miles John_FordEnglish senator became famous killing notorious outlaw return funeral old friend tell truth deedParamount John_Ford_Productions 
22051,Adam,Drama Romance Hugh_Dancy Rose_Byrne Peter_Gallagher Max_MayerEnglish adam lonely man asperger syndrome develops relationship upstairs neighbor bethOlympus_Pictures Deer_Path_Productions Northwood_Productions 
436,Maria Full of Grace,Drama Thriller Crime Catalina_Sandino_Moreno Guilied_Lopez Yenny_Paola_Vega Joshua_MarstonEnglish Español pregnant colombian teenager becomes drug mule make desperately needed money familyJourneyman_Pictures Fine_Line_Features HBO_Films 
55347,Beginners,Drama Romance Comedy Ewan_McGregor Christopher_Plummer Mélanie_Laurent Mike_MillsEnglish Français young man rocked two announcement elderly father terminal cancer young male loverParts_and_Labor Olympus_Pictures Focus_Features 
10070,Feast,Action Comedy Horror Balthazar_Getty Henry_Rollins Navi_Rawat John_GulagerEnglish patron locked inside bar forced fight monsterMaloof_Motion_Pictures Neo_Art_&_Logic Dimension_Films 
8469,Animal House,Comedy John_Belushi Tim_Matheson John_Vernon John_LandisEnglish 1962 college dean vernon wormer determined expel entire delta tau chi fraternity troublemaker planUniversal_Pictures Oregon_Film_Factory Stage_III_Productions 
658,Goldfinger,Adventure Action Thriller Sean_Connery Honor_Blackman Gert_Fröbe Guy_Hamilton普通话 English Español special agent 007 sean connery come face face one notorious villain time must outwit outgun powerful tycoon prevent cashing devious scheme raid fort knox obliterate world economyEon_Productions Danjaq United_Artists 
125490,Antiviral,Science Fiction Horror Caleb_Landry_Jones Sarah_Gadon Malcolm_McDowell Brandon_CronenbergEnglish becoming infected virus killed superstar hannah geist syd march must unravel mystery surrounding death save lifeAlliance_Films TF1_International Téléfilm_Canada 
1585,It's a Wonderful Life,Drama Family Fantasy James_Stewart Donna_Reed Lionel_Barrymore Frank_CapraEnglish george bailey spent entire life giving people bedford fall always longed travel never opportunity order prevent rich skinflint mr potter taking entire town prevents george modest building loan company founded generous father christmas eve george uncle billy loses business 8 000 intending deposit bank potter find misplaced money hide billy george trouble beginLiberty_Films_(II) 
627,Trainspotting,Drama Crime Ewan_McGregor Ewen_Bremner Jonny_Lee_Miller Danny_BoyleEnglish renton deeply immersed edinburgh drug scene try clean get despite allure drug influence friendChannel_Four_Films Noel_Gay_Motion_Picture_Company Figment_Films 
23618,The Original Kings of Comedy,Comedy Steve_Harvey D._L._Hughley Cedric_the_Entertainer Spike_LeeEnglish original king comedy achieves seemingly impossible task capturing rollicking sly comedy routine stand sitcom vet steve harvey l hughley cedric entertainer bernie mac magic experiencing live concert show director spike lee crew plant multitude camera packed stadium onstage well backstage follow comedian catch vivid immediacy show much audience joke40_Acres_and_a_Mule_Filmworks Latham_Entertainment MTV_Films 
41436,Paranormal Activity 2,Horror Thriller Katie_Featherston David_Bierend Brian_Boland Tod_WilliamsEnglish dan kristi welcome newborn baby home demonic presence begin terrorizing tearing apart perfect world turning inescapable nightmare security camera capture torment making every minute horrifyingly realParamount Blumhouse_Productions Solana_Films 
10162,Waking Ned,Comedy Romance Ian_Bannen David_Kelly Fionnula_Flanagan Kirk_JonesEnglish Gaeilge Latin lottery winner dy shock fellow townsfolk attempt claim moneyTomboy_Films Canal+ 
1430,Bowling for Columbine,Documentary Michael_Moore George_H._W._Bush George_W._Bush Michael_MooreEnglish 11 000 people die america year hand gun violence talking head yelling every tv camera blame everything satan video game much different many country set u apart become master victim enormous amount violence film gun control film fearful heart soul united state 280 million american lucky enough right constitutionally protected uzi look columbine high school security camera tape home oscar winning nra president charlton heston young man make homemade napalm anarchist cookbook murder six year old girl another six year old bowling columbine journey america past hoping discover pursuit happiness riddled violenceVif_Babelsberger_Filmproduktion_GmbH_&_Co._Zweite_KG Alliance_Atlantis_Communications Dog_Eat_Dog_Films 
259943,Coming Home,Drama Gong_Li Chen_Dao-Ming Guo_Tao Zhang_Yimou普通话 lu feng devoted couple forced separate lu arrested sent labor camp political prisoner cultural revolution finally return home find beloved wife longer remembersLeVision_Pictures 
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror Robert_Englund Mark_Patton Kim_Myers Jack_SholderEnglish new family move house elm street long kid nightmare deceased child murderer freddy krueger time freddy attempt posse teenage boy cause havoc real world overcome boy sweetheart master fearNew_Line_Cinema Smart_Egg_Pictures 
11257,A Room with a View,Drama Romance Maggie_Smith Helena_Bonham_Carter Denholm_Elliott James_IvoryEnglish Italiano lucy honeychurch chaperon charlotte bartlett find florence room without view fellow guest mr emerson son george step remedy situation meeting emerson could change lucy life forever back england experience tuscany affect marriage planCurzon_Film_Distributors Goldcrest National_Film_Finance_Corporation_(NFFC) 
158015,The Purge,Science Fiction Horror Thriller Lena_Headey Ethan_Hawke Max_Burkholder James_DeMonacoEnglish given country overcrowded prison u government begin allow 12 hour period time illegal activity legal one free alls family must protect home invasionUniversal_Pictures Why_Not_Productions Platinum_Dunes 
82507,Sinister,Horror Thriller Mystery Ethan_Hawke Juliet_Rylance Vincent_D'Onofrio Scott_DerricksonEnglish Português Français  found footage help true crime novelist realize family murdered new home though discovery put entire family path supernatural entityAutomatik_Entertainment Blumhouse_Productions Alliance_Films 
20337,Martin Lawrence Live: Runteldat,Comedy Martin_Lawrence Martin_LawrenceEnglish controversial bad boy comedy delivers piercing look life lifting metaphorical smokescreen feel clouded public view commenting everything danger smoking trial relationship unleashing nonstop litany raucous anecdote stinging social commentary personal reflection life
261,Cat on a Hot Tin Roof,Drama Romance Elizabeth_Taylor Paul_Newman Burl_Ives Richard_BrooksEnglish brick alcoholic ex football player drink day away resists affection wife maggie reunion father big daddy dying cancer jog host memory revelation father sonAvon_Production Metro-Goldwyn-Mayer 
1685,Beneath the Planet of the Apes,Adventure Science Fiction Mystery James_Franciscus Kim_Hunter Maurice_Evans Ted_PostEnglish astronaut brent sent rescue taylor crash land planet ape like taylor original film taylor disappeared forbidden zone brent nova try follow find discovers cult human fear ape latest military movement find middle tension mount climactic battle ape man deep bowel planetAPJAC_Productions 20th_Century_Fox 
20737,Air Bud,Comedy Family Drama Kevin_Zegers Wendy_Makkena Michael_Jeter Charles_Martin_SmithEnglish young boy talented stray dog amazing basketball playing ability become instant friend rebounding father accidental death 12 year old josh framm move family small town fernfield washington new kid town josh friend shy try school basketball team instead prefers practice alone abandoned court befriends runaway golden retriever named buddy josh amazed realizes buddy love basketball playing basketball good josh eventually make school team buddy named team mascot josh buddy become star halftime buddy half time talent draw medium attention unfortunately buddy mean former owner norm snively come along scheme cash pup celebrity look like going separatedWalt_Disney_Pictures Keystone_Pictures 
10991,Pokémon: Spell of the Unknown,Adventure Fantasy Animation Action Family Veronica_Taylor Rachael_Lillis Eric_Stuart Michael_HaigneyEnglish molly hale sadness father disappearance get unknowingly us unown create dream world along entei belief father entei kidnaps ash mom ash along misty brock invade mansion looking mom trying stop mystery molly dream world entei4_Kids_Entertainment Kids'_WB Nintendo 
10225,Friday the 13th Part VI: Jason Lives,Horror Mystery Thriller Thom_Mathews Jennifer_Cooke David_Kagen Tom_McLoughlinEnglish child tommy killed mass murderer jason year later tormented fear maybe jason isnt really dead determined finish infamous killer tommy friend dig jason corpse order cremate unfortunately thing go seriously awry jason instead resurrected sparking new chain ruthlessly brutal murder tommy stop dark devious demented death unwittingly broughtParamount 
826,The Bridge on the River Kwai,Drama History War William_Holden Alec_Guinness Jack_Hawkins David_Lean日本語 ภาษาไทย English classic story english pow burma forced build bridge aid war effort japanese captor british american intelligence officer conspire blow structure col nicholson commander supervised bridge construction acquired sense pride creation try foil planHorizon_Pictures Columbia_Pictures 
34086,Spaced Invaders,Comedy Family Science Fiction Ariana_Richards Douglas_Barr Royal_Dano Patrick_Read_JohnsonEnglish crew martian overhears radio broadcast orson welles war world coming earth thinking martian fleet attacking earth land broken ship backwater mid american town luck would land halloween get mistaken trick treater comedy ensues martian try get taken seriouslyTouchstone_Pictures Silver_Screen_Partners_IV 
5854,Family Plot,Comedy Crime Thriller Barbara_Harris Bruce_Dern Karen_Black Alfred_HitchcockEnglish lighthearted suspense film phony psychic con artist taxi driver private investigator boyfriend encounter pair serial kidnapper trailing missing heir californiaUniversal_Pictures Alfred_J._Hitchcock_Productions 
284,The Apartment,Comedy Drama Romance Jack_Lemmon Shirley_MacLaine Fred_MacMurray Billy_WilderEnglish bud baxter minor clerk huge new york insurance company discovers quick way climb corporate ladder lends apartment executive place take mistress although often deal aftermath visit one night left major problem solveUnited_Artists The_Mirisch_Company 
10285,Jason Goes to Hell: The Final Friday,Fantasy Horror Thriller Kane_Hodder John_D._LeMay Kari_Keegan Adam_MarcusEnglish jason voorhees living breathing essence evil back one fierce final fling tracked blown bit special fbi task force everyone assumes finally dead everybody assumes wrong jason reborn bone chilling ability assume identity anyone touch terrifying truth could anywhere anybody shocking blood soaked finale jason carnage ridden reign terror horrible secret unstoppable killing instinct finally revealedNew_Line_Cinema Sean_S._Cunningham_Films 
5780,Torn Curtain,Mystery Thriller Paul_Newman Julie_Andrews Lila_Kedrova Alfred_HitchcockEnglish Deutsch Norsk svenska american scientist publicly defect east germany part cloak dagger mission find solution formula resin figuring plan escape back westUniversal_Pictures Alfred_J._Hitchcock_Productions 
292,Dave Chappelle's Block Party,Comedy Documentary Music Dave_Chappelle Erykah_Badu Common Michel_GondryEnglish Deutsch american comedian actor delivers story alternative hip hop scene small town ohio man move brooklyn new york throw unprecedented block party filmed inspiration 1973 documentary wattstaxYari_Film_Group 
223485,Slow West,Romance Thriller Western Michael_Fassbender Kodi_Smit-McPhee Ben_Mendelsohn John_MacleanEnglish Türkçe old west 17 year old scottish boy team mysterious gunman find woman infatuatedDMC_Films Film4_Productions New_Zealand_Film_Commission 
29463,Krush Groove,Drama Music Romance Blair_Underwood Joseph_Simmons Darryl_McDaniels Michael_SchultzEnglish russell walker young successful manager rap performer handling act krush groove label including run dmc fat boy run c hit record russell need money press copy borrows street hustler soon regret decisionCrystalite_Productions Film_Development_Fund Visual_Eyes_Productions 
18065,Next Day Air,Action Comedy Crime Donald_Faison Mike_Epps Wood_Harris Benny_BoomEnglish two inept criminal mistakenly delivered package cocaine think hit jackpot triggering series event change ten people life foreverMelee_Entertainment Next_Day_Air_Productions Secret_Society_Films 
22013,Elmer Gantry,Drama Burt_Lancaster Jean_Simmons Arthur_Kennedy Richard_BrooksEnglish ex football player becomes popular evangelist 1920s midwestUnited_Artists 
821,Judgment at Nuremberg,Drama History Spencer_Tracy Burt_Lancaster Richard_Widmark Stanley_KramerEnglish 1947 four german judge served bench nazi regime face military tribunal answer charge crime humanity chief justice haywood hears evidence testimony lead defendant ernst janning defense attorney han rolfe also widow nazi general idealistic u army captain reluctant witness irene wallnerUnited_Artists Roxlom_Films 
53862,Trippin',Comedy Romance Deon_Richmond Donald_Faison Guy_Torry David_RaynrEnglish greg near end senior year high school wanting go prom eyeing cinny school beauty brain afar regularly trippin daydreaming big success poet student lover mom want apply college greg clue one teacher mr shapic try inspire finally figure get close cinny asks help college application friendship enough want romance prom date tell lie awhile seems working thing fall apart greg figure put trippin aside get realBeacon_Communications 
3089,Red River,Western John_Wayne Montgomery_Clift Joanne_Dru Howard_HawksEnglish Deutsch Italiano Español dunson driving cattle red river adopted son matthew turnUnited_Artists Monterey_Productions Charles_K._Feldman_Group 
30139,Phat Girlz,Comedy Romance Mo'Nique Jimmy_Jean-Louis Godfrey Nnegest_LikkéEnglish two plus sized lady meet men dream unexpected wayOutlaw_Productions Sneak_Preview_Entertainment Fox_Searchlight_Pictures 
132344,Before Midnight,Romance Drama Ethan_Hawke Julie_Delpy Seamus_Davey-Fitzpatrick Richard_LinklaterEnglish ελληνικά Français meet jesse celine nine year greece almost two decade passed since first meeting train bound viennaCastle_Rock_Entertainment Detour_Filmproduction Faliro_House_Productions 
15582,Teen Wolf Too,Comedy Fantasy Family Jason_Bateman Kim_Darby John_Astin Christopher_LeitchEnglish although awkward college student todd howard particularly adept science paying school athletic scholarship lose fare well upcoming boxing tournament luckily todd inherited family curse turned cousin werewolf transforms hairy fanged howling monster find physical agility popularity skyrocketing costAtlantic_Entertainment_Group 
15158,Phantasm II,Action Horror Science Fiction Thriller James_Le_Gros Reggie_Bannister Angus_Scrimm Don_CoscarelliEnglish mike release psychiatric hospital team old pal reggie hunt tall man mysterious beautiful girl also become part mike dream must find tall manSpacegate_Productions Starway_International_Inc. Universal_Pictures 
44634,Woman Thou Art Loosed,Drama Kimberly_Elise Loretta_Devine Debbi_Morgan Michael_SchultzEnglish adaptation bishop jakes self help novel chronciling woman struggle come term legacy abuse addiction poverty
30309,Real Women Have Curves,Comedy Drama America_Ferrera Lupe_Ontiveros Ingrid_Oliu Patricia_CardosoEnglish ana garcia meet eye leave home go college experience life stay home get married keep working sister struggling garment factory may seem like east decision 18 year old ana every choice make summer change life home bound mother want become someone school encouraged teacher see potential adored boyfriend love right ana may making clothes le shapely woman discover real woman take chance flaw embrace life curveLaVoo_Productions Newmarket_Films HBO_Films 
7509,Water,Drama Foreign Romance Lisa_Ray Sarala John_Abraham Deepa_Mehtaहिन्दी film examines plight group widow forced poverty temple holy city varanasi focus relationship one widow want escape social restriction imposed widow man highest caste follower mahatma gandhiDavid_Hamilton_Productions Flagship_International Noble_Nomad_Pictures 
10557,East Is East,Comedy Om_Puri Linda_Bassett Ian_Aspinall Damien_O'DonnellEnglish Pусский اردو 1971 salford fish chip shop owner george khan expects family follow strict pakistani muslim way child english mother born brought britain increasingly see british start reject father rule dress food religion living generalAssassin_Films Film4_Productions BBC 
23531,Whipped,Comedy Romance Amanda_Peet Brian_Van_Holt Jonathan_Abrahams Peter_M._CohenItaliano English three one may sound like fairly good odds depends game one one irresistible woman three three hopelessly smitten guy deck pretty stacked battle sex first rule never underestimate power womanHi-Rez_Films 
28005,Kama Sutra - A Tale of Love,Drama History Romance Indira_Varma Sarita_Choudhury Ramon_Tikaram Mira_NairEnglish tara maya two inseparable friend india taste habit hobby year later two matured maintained friendship tara get married local prince raj singh soon succeeds throne sole heir marriage raj get bored tara start seeking another female satisfy sexual need notice maya instantly attracted included one courtesan intimate watch happens tara find extent go keep marriage intactNDF_International Mirabai_Films Pandora_Film 
40247,Please Give,Comedy Drama Rebecca_Hall Catherine_Keener Amanda_Peet Nicole_HolofcenerEnglish new york city husband wife butt head granddaughter elderly woman life apartment couple ownsLikely_Story 
252,Willy Wonka & the Chocolate Factory,Family Fantasy Gene_Wilder Jack_Albertson Peter_Ostrum Mel_StuartEnglish Français Deutsch eccentric candy man willy wonka prompt worldwide frenzy announces golden ticket hidden inside five delicious candy bar admit lucky holder top secret confectionary wonka agenda hidden amid world oompa loompas chocolate riverParamount David_L._Wolper_Productions The_Quaker_Oats_Company 
24126,Warlock: The Armageddon,Fantasy Horror Science Fiction Julian_Sands Chris_Young Paula_Marshall Anthony_HickoxEnglish every six hundred year great evil opportunity escape unleash armageddon group five stone power either free evil banish another six hundred year order druid battle warlock determined unleash father upon worldTapestry_Films Trimark_Pictures 
13982,8 Heads in a Duffel Bag,Comedy Crime Joe_Pesci Kristy_Swanson George_Hamilton Tom_SchulmanEspañol English mafia hitman tommy spinelli joe pesci flying san diego bag hold eight severed head bringing superior prove troublesome rival mobster permanently picture bag get accidentally switched airport tommy must track duffel bag 8 head containsBrad_Krevoy_&_Steve_Stabler_production Orion_Pictures 
16642,Days of Heaven,Drama Romance Richard_Gere Brooke_Adams Linda_Manz Terrence_MalickEnglish Italiano 1910 chicago steel worker accidentally kill supervisor flees texas panhandle girlfriend little sister work harvesting wheat field stoic farmer love triangle swarm locust hellish firemalick capture dreamlike authenticity creating timeless american idyll gritty evocation turn century laborParamount 
17734,Thirteen Conversations About One Thing,Drama John_Turturro Clea_DuVall Matthew_McConaughey Jill_SprecherEnglish life lawyer actuary housecleaner professor people around intersect ponder order happiness face life cold unpredictability
18892,Jawbreaker,Comedy Rose_McGowan Julie_Benz Rebecca_Gayheart Darren_SteinEnglish 3 reagan high school popular girl pretend kidnap friend shoving jawbreaker victim mouth keep screaming plan go awry girl swallow jawbreaker choking death leader pack anything keep accident secretCrossroads_Films TriStar_Pictures Kramer-Tornell_Productions 
549,Basquiat,Drama History Jeffrey_Wright David_Bowie Dennis_Hopper Julian_SchnabelEnglish Español director julian schnabel illustrates portrait friend first afro american pop art artist jean michel basquiat unfortunately died young age beginning make name art world along side biography basquiat artist art scene early 1980s new yorkEleventh_Street_Production Jon_Kilik Miramax 
121986,Frances Ha,Comedy Drama Greta_Gerwig Mickey_Sumner Adam_Driver Noah_BaumbachEnglish aspiring dancer move new york city becomes caught whirlwind flighty fair weather friend diminishing fortune career setbackScott_Rudin_Productions RT_Features Pine_District_Pictures 
868,Tsotsi,Crime Drama Presley_Chweneyagae Jerry_Mofokeng Terry_Pheto Gavin_HoodAfrikaans  isiZulu south african multi award winning film young south african boy ghetto named tsotsi meaning gangster tsotsi left home child get away helpless parent find baby back seat car stolen decides responsibility take care baby process learns maybe gangster life isnt best wayMovieworld_Productions Industrial_Development_Corporation_of_South_Africa UK_Film_&_TV_Production_Company 
10683,Happiness,Comedy Drama Jane_Adams Jon_Lovitz Philip_Seymour_Hoffman Todd_SolondzEnglish Pусский life many individual connected desire happiness often source usually considered dark evilGood_Machine Killer_Films 
17995,DysFunktional Family,Comedy Documentary Eddie_Griffin Joe_Howard Matthew_Brent George_GalloEnglish set hilarious live stand routine riff everything michael jackson terrorism comedian eddie griffin tour hometown kansa city introduces viewer eccentric clan edgy mockumentary griffin uproarious family member include oddball uncle buckey former pimp uncle curtis posse extensive porn collection much filmedBrad_Grey_Pictures 
246403,Tusk,Comedy Horror Michael_Parks Justin_Long Haley_Joel_Osment Kevin_SmithEnglish best friend podcast co host go missing backwoods canada young guy join force friend girlfriend searchPhase_4_Films Demarest_Films SModcast_Pictures 
670,Oldboy,Drama Thriller Mystery Action Choi_Min-sik Yoo_Ji-tae Kang_Hye-jung Park_Chan-wook한국어/조선말 clue came imprisoned drugged tortured 15 year desperate businessman seek revenge captorShow_East CJ_Entertainment Egg_Film 
35691,Letters to God,Action Drama Family Thriller Robyn_Lively Jeffrey_Johnson Bailee_Madison David_NixonEnglish young boy fighting cancer writes letter god touching life neighborhood inspiring hope among everyone come contact unsuspecting substitute postman troubled life becomes entangled boy journey family reading letter inspire seek better life son lost alcohol addictionMercy_Creek_Entretainment 
49010,Hobo with a Shotgun,Action Comedy Thriller Rutger_Hauer Gregory_Smith Robb_Wells Jason_EisenerEnglish vigilante homeless man pull new city find trapped urban chaos city crime rule city crime bos reign seeing urban landscape filled armed robber corrupt cop abused prostitute even pedophile santa hobo go bringing justice city best way know 20 gauge shotgun mayhem ensues try make thing better future generation street justice indeed prevailYer_Dead_Productions Rhombus_Media Magnet_Releasing 
317930,Compadres,Action Comedy Omar_Chaparro Joey_Morgan Aislinn_Derbez Enrique_BegnéEnglish disgruntled mexican cop forced work teenage hacker hunt criminal killed wife dismantle operationDraco_Films Gordo_y_Chaparro_Films 
11229,Freeway,Comedy Drama Thriller Kiefer_Sutherland Reese_Witherspoon Wolfgang_Bodison Matthew_BrightEnglish following arrest mother ramona young vanessa lutz decides go search estranged grandmother way given ride school counselor bob wolverton journey lutz begin realize bob notorious 5 killer manages escape shooting several time wounded still much alive bob pursues lutz across state modern retelling little red riding hoodAugust_Entertainment The_Kushner-Locke_Company Multicom_entertainment 
22488,Love's Abiding Joy,TV Movie Action Drama Family Erin_Cottrell Logan_Bartholomew William_Morgan_Sheppard Michael_Landon_Jr.English continued westward journey settler missie willie lahaye root firmly planted set homestead far west missie begin realize passion teaching willie care couple young daughter kathy expanding family ranch little help son jeff matthew frontier railroad come town pleasure long promised visit missie father clark suddenly offset tragic death young kathy untimely demise beloved daughter begin drive emotional wedge missie willie devastated father unexpectedly accepts offer made powerful samuel doros assume role town sheriff faith shaken close knit bond suddenly torn asunder missie willie desperately attempt bring crumbling family back together son jeff face series danger hopelessly falling doros beautiful daughter colette
24469,Fish Tank,Drama Katie_Jarvis Michael_Fassbender Kierston_Wareing Andrea_ArnoldEnglish everything change 15 year old mia mum brings home new boyfriendBBC_Films UK_Film_Council ContentFilm 
82533,Damsels in Distress,Comedy Romance Greta_Gerwig Carrie_MacLemore Megalyn_Echikunwoke Whit_StillmanEnglish trio beautiful girl set revolutionize life grungy american university dynamic leader violet wister principled rose sexy heather welcome transfer student lily group seek help severely depressed student program good hygiene musical dance numberWesterly_Films 
50942,Creature,Horror Science Fiction Thriller Craig_T._Nelson Kim_Cattrall Colm_Feore Stuart_GillardEnglish amphibious shark like monster terrorizes abandoned secret military base people live island located marine biologist well several people try stop late
84174,Bachelorette,Comedy Romance Kirsten_Dunst Isla_Fisher Lizzy_Caplan Leslye_HeadlandEnglish three friend asked bridesmaid wedding woman used ridicule back high schoolGary_Sanchez_Productions BCDF_Pictures 
34099,Brave New Girl,Drama Music Family Virginia_Madsen Lindsey_Haun Barbara_Mamabolo Bobby_RothEnglish holly everything take star voice dream dedication lack mean break away humble texas upbringing get chance attend art music school east coast future suddenly look bright road stardom bumpy onePark_Lane_Productions Lionsgate_Television 
79940,Tim and Eric's Billion Dollar Movie,Comedy Eric_Wareheim Tim_Heidecker John_C._Reilly Tim_HeideckerEnglish two guy get billion dollar make movie watch dream run courseFunny_or_Die 2929_Productions Gary_Sanchez_Productions 
342,Summer Storm,Comedy Drama Robert_Stadlober Kostja_Ullmann Alicja_Bachleda-Curuś Marco_KreuzpaintnerDeutsch tobi achim pride local crew club best friend year convinced nothing ever stand way friendship look forward upcoming summer camp crew competition gay team berlin arrives tobi totally confused evening race begin storm break meteorlogicalClaussen+Wöbke_Filmproduktion 
38033,Chain Letter,Horror Thriller Nikki_Reed Keith_David Brad_Dourif Deon_TaylorEnglish six friend receive mysterious chain letter via text messaging email account maniac hunting teenager fail forward online chain letter knew take threat chain letter seriously chain letter using teen favorite technology track kill maniacal game pit friend friend race beat rule seem impossible escape break chain lose life pas friendship mean anythingTiger_Tail_Entertainment Deon_Taylor_Enterprises 
100975,Just Looking,Drama Comedy Gretchen_Mol Patti_LuPone Peter_Onorati Jason_AlexanderEnglish 1955 lenny 14 year old boy totally fascinated sex scared dedicates summer seeing two people easier said done caught act spying mother stepfather ship spend summer aunt uncle country queen plan look like bust summer seems destined boredom meet whole new group friend young teen sex clubCamellia_Productions Sweetland_Films 
38541,The Divide,Science Fiction Lauren_German Michael_Biehn Milo_Ventimiglia Xavier_GensEnglish survivor nuclear attack grouped together day basement apartment building fear dwindling supply wear away dynamicManitoba_Film_and_Video_Production_Tax_Credit Instinctive_Film Preferred_Content 
39563,The Eclipse,Drama Horror Romance Ciarán_Hinds Aidan_Quinn Iben_Hjejle Conor_McPhersonEnglish michael farr hind widower living misty irish seaside town struggling adjust new role sole caretaker two child still reeling death wife plagued terrifying apparition volunteer local literary festival find drawn lena morelle hjejle empathetic author supernatural fiction hjelje lena try help michael mystery nightmarish vision must contend problem ownshes jealously pursued self obsessed novelist quinn one time lover three adult life converge turbulence phantom world soon nothing living
234212,Demonic,Thriller Horror Maria_Bello Frank_Grillo Cody_Horn Will_CanonEnglish police officer psychologist investigate death five people killed trying summon ghostIcon_Entertainment_International Dimension_Films First_Point_Entertainment 
